User_ID,Allocated_Bandwidth,Resource_Allocation
70,13554.184221876856,74.6046014107841
87,2301.5863853028036,69.24913740082333
88,4197.946338783903,70.55328893682642
89,119.31753644683617,78.71191787387829
98,2915.809380806427,84.19175323207016
101,2699.0037345531414,87.0011798322127
103,2991.0645460936294,82.99223405585887
108,2495.1913438600873,78.8335850980048
118,447.6810790759283,59.7187889876228
123,91.19381729885097,90.57767751769336
125,2302.5238843422435,71.74383386131711
4,6626.560804977915,80.74391060987848
10,12383.70410703794,69.62668119602068
35,4401.371430469071,69.84574355258765
42,119.46144921240783,80.05551111849401
52,119.46144921240783,80.22329265782264
53,545.2716521838342,70.33903118740129
59,14380.151523939601,68.95602687899654
69,119.28231962652826,80.3685976622002
70,13554.184221876856,74.6046014107841
87,2301.5863853028036,69.24913740082333
88,4197.946338783903,70.55328893682642
89,119.31753644683617,78.71191787387829
98,2915.809380806427,84.19175323207016
101,2699.0037345531414,87.0011798322127
103,2991.0645460936294,82.99223405585887
108,2495.1913438600873,78.8335850980048
118,447.6810790759283,59.7187889876228
123,91.19381729885097,90.57767751769336
125,2302.5238843422435,71.74383386131711
128,4673.59175268437,84.08943126726749
